gameId,gameConfig,start,end,text,speaker,trial,role,echo,description
sfLKxjjG6efGYekzK,game41,195.2,200.84,"try again. Okay. So now you are the teller, [apple333], and you're the guesser, no. No. No.",R,2,NA,NA,NA
sfLKxjjG6efGYekzK,game41,201.44,206.22,"Square. Oh, you're the teller and you're the guesser. I'm so sorry.",R,2,NA,NA,NA
sfLKxjjG6efGYekzK,game41,201.44,206.22,Tree.,pear444,3,S,NA,tree
sfLKxjjG6efGYekzK,game41,209.12,216.46,Good job. Okay. Now you are the guesser known and you're the teller. [apple333].,R,3,NA,NA,NA
sfLKxjjG6efGYekzK,game41,216.46,217.46,"Um, person?",apple333,4,S,NA,person
sfLKxjjG6efGYekzK,game41,217.46,218.46,Yay!,T,4,NA,NA,NA
sfLKxjjG6efGYekzK,game41,218.46,220.46,"Oh, you gotta wait for him to tell you what it is, right?",R,4,NA,NA,NA
sfLKxjjG6efGYekzK,game41,220.46,221.46,"Okay, that's okay.",R,4,NA,NA,NA
sfLKxjjG6efGYekzK,game41,221.46,225.46,"You're gonna be the guesser now, [apple333], and you're the teller now.",R,4,NA,NA,NA
sfLKxjjG6efGYekzK,game41,225.46,227.46,Boat.,pear444,5,S,NA,boat
sfLKxjjG6efGYekzK,game41,227.46,228.46,Yay!,T,5,NA,NA,NA
sfLKxjjG6efGYekzK,game41,228.46,229.46,Yay!,R,5,NA,NA,NA
sfLKxjjG6efGYekzK,game41,229.46,232.46,You guys are doing such a good job!,R,5,NA,NA,NA
sfLKxjjG6efGYekzK,game41,232.46,234.46,"Okay, now you're gonna be the guesser now.",R,5,NA,NA,NA
sfLKxjjG6efGYekzK,game41,234.46,235.46,It's so fun!,apple333,5,NA,NA,NA
sfLKxjjG6efGYekzK,game41,235.46,236.46,"It's so fun, right?",R,5,NA,NA,NA
sfLKxjjG6efGYekzK,game41,236.46,238.46,"And you're gonna be the teller, [apple333].",R,5,NA,NA,NA
sfLKxjjG6efGYekzK,game41,238.46,239.46,for him to tell you okay.,R,5,NA,NA,NA
sfLKxjjG6efGYekzK,game41,239.46,240.46,What's this picture?,apple333,6,S,NA,NA
sfLKxjjG6efGYekzK,game41,240.46,242.46,Got to tell him.,R,6,NA,NA,NA
sfLKxjjG6efGYekzK,game41,242.46,243.46,Sitting down?,apple333,6,S,NA,sitting down
sfLKxjjG6efGYekzK,game41,243.46,244.46,Sitting down?,pear444,6,L,NA,NA
sfLKxjjG6efGYekzK,game41,244.46,246.46,"No, jump, jump, jump.",apple333,6,S,NA,jump
sfLKxjjG6efGYekzK,game41,246.46,248.46,This one?,pear444,6,L,NA,NA
sfLKxjjG6efGYekzK,game41,248.46,249.46,You can't see.,R,6,NA,NA,NA
sfLKxjjG6efGYekzK,game41,249.46,251.46,"You gotta just tell him, okay?",R,6,NA,NA,NA
sfLKxjjG6efGYekzK,game41,251.46,252.46,Jump?,pear444,6,L,NA,NA
sfLKxjjG6efGYekzK,game41,252.46,253.46,Yeah.,apple333,6,S,NA,NA
sfLKxjjG6efGYekzK,game41,254.46,257.46,Good job!,R,6,NA,NA,NA
sfLKxjjG6efGYekzK,game41,257.46,261.46,"Yeah, just try to describe to each other what you see in the black box.",R,6,NA,NA,NA
sfLKxjjG6efGYekzK,game41,261.46,262.46,Here you go.,R,6,NA,NA,NA
sfLKxjjG6efGYekzK,game41,262.46,267.46,You're the guesser now [apple333] and you're the teller [pear444] standing,R,6,NA,NA,NA
sfLKxjjG6efGYekzK,game41,262.46,267.46,Standing.,pear444,7,S,NA,standing
sfLKxjjG6efGYekzK,game41,267.46,276.46,oh that's okay,R,7,NA,NA,NA
sfLKxjjG6efGYekzK,game41,267.46,276.46,It's because you pressed walking.,pear444,7,S,NA,NA
sfLKxjjG6efGYekzK,game41,276.46,280.46,It's okay you guys can try again. So you're gonna be the guesser [pear444] and you're the teller [apple333],R,7,NA,NA,NA
sfLKxjjG6efGYekzK,game41,280.46,283.46,Jumping.,apple333,8,S,NA,jumping
sfLKxjjG6efGYekzK,game41,280.46,283.46,Jumping?,pear444,8,L,NA,NA
sfLKxjjG6efGYekzK,game41,283.46,290.96,yay good job okay this is easy good job you're gonna be the guesser [apple333] and you're the,R,8,NA,NA,NA
sfLKxjjG6efGYekzK,game41,290.96,291.96,"teller, [pear444].",R,8,NA,NA,NA
sfLKxjjG6efGYekzK,game41,291.96,292.96,Human.,pear444,9,S,NA,"human, standing human"
sfLKxjjG6efGYekzK,game41,292.96,293.96,Standing human.,pear444,9,S,NA,NA
sfLKxjjG6efGYekzK,game41,293.96,294.96,Yay!,T,9,NA,NA,NA
sfLKxjjG6efGYekzK,game41,294.96,295.96,Yay!,R,9,NA,NA,NA
sfLKxjjG6efGYekzK,game41,295.96,296.96,Okay.,R,9,NA,NA,NA
sfLKxjjG6efGYekzK,game41,296.96,301.96,"Now you are the guesser, [pear444] and you're the teller, [apple333].",R,9,NA,NA,NA
sfLKxjjG6efGYekzK,game41,301.96,303.96,"Um, boat.",apple333,10,S,NA,boat
sfLKxjjG6efGYekzK,game41,303.96,304.96,Yay!,T,10,NA,NA,NA
sfLKxjjG6efGYekzK,game41,304.96,305.96,Yay!,R,10,NA,NA,NA
sfLKxjjG6efGYekzK,game41,305.96,307.96,Okay.,R,10,NA,NA,NA
sfLKxjjG6efGYekzK,game41,307.96,310.96,Why do you need help Smarfi?,pear444,10,L,NA,NA
sfLKxjjG6efGYekzK,game41,310.96,312.96,He needs help finding out which picture.,R,10,NA,NA,NA
sfLKxjjG6efGYekzK,game41,312.96,315.96,"So you're going to be the guesser now, [apple333], and you're the teller [pear444].",R,10,NA,NA,NA
sfLKxjjG6efGYekzK,game41,315.96,318.96,Putting head down.,pear444,11,S,NA,"putting head down, eyes down"
sfLKxjjG6efGYekzK,game41,318.96,319.96,Eyes down.,pear444,11,S,NA,NA
sfLKxjjG6efGYekzK,game41,321.96,322.96,Yay!,R,11,NA,NA,NA
sfLKxjjG6efGYekzK,game41,322.96,328.96,"Okay, now you are the guesser now and you're the teller, [apple333].",R,11,NA,NA,NA
sfLKxjjG6efGYekzK,game41,328.96,330.96,Boat.,apple333,12,S,NA,boat
sfLKxjjG6efGYekzK,game41,330.96,331.96,Woo!,T,12,NA,NA,NA
sfLKxjjG6efGYekzK,game41,331.96,333.96,Good job!,R,12,NA,NA,NA
sfLKxjjG6efGYekzK,game41,333.96,336.96,Now you are the guesser and you are the teller.,R,12,NA,NA,NA
sfLKxjjG6efGYekzK,game41,336.96,338.96,Jumper.,pear444,13,S,NA,jumper
sfLKxjjG6efGYekzK,game41,338.96,340.96,Yay!,R,13,NA,NA,NA
sfLKxjjG6efGYekzK,game41,340.96,343.96,You guys are so good at this!,R,13,NA,NA,NA
sfLKxjjG6efGYekzK,game41,343.96,346.96,You're going to be the guesser and you're the teller.,R,13,NA,NA,NA
sfLKxjjG6efGYekzK,game41,346.96,349.96,Stand up and eyes down.,apple333,14,S,NA,stand up and eyes down walking human
sfLKxjjG6efGYekzK,game41,351.96,353.96,Walking human.,apple333,14,S,NA,NA
sfLKxjjG6efGYekzK,game41,353.96,355.96,Yay!,R,14,NA,NA,NA
sfLKxjjG6efGYekzK,game41,355.96,359.96,"This time, only tell me one, ten, sta- standing.",pear444,15,S,NA,standing
sfLKxjjG6efGYekzK,game41,359.96,361.96,You're gonna...,R,15,NA,NA,NA
sfLKxjjG6efGYekzK,game41,361.96,364.96,You're gonna be the guesser now and you are the teller.,R,15,NA,NA,NA
sfLKxjjG6efGYekzK,game41,364.96,365.96,Standing.,pear444,15,S,NA,standing
sfLKxjjG6efGYekzK,game41,367.96,371.96,"Okay, you're the guesser now, [pear444] and you're the teller, [apple333].",R,15,NA,NA,NA
sfLKxjjG6efGYekzK,game41,371.96,375.96,Walking and head down and eyes down.,apple333,16,S,NA,"walking and head down and eyes down, walking human"
sfLKxjjG6efGYekzK,game41,375.96,379.96,walking human.,apple333,16,S,NA,NA
sfLKxjjG6efGYekzK,game41,379.96,382.96,Which one are you talking about?,pear444,16,L,NA,NA
sfLKxjjG6efGYekzK,game41,382.96,383.96,Umm,pear444,16,L,NA,NA
sfLKxjjG6efGYekzK,game41,383.96,385.96,Just press something.,apple333,16,S,NA,NA
sfLKxjjG6efGYekzK,game41,385.96,386.96,Okay.,pear444,16,L,NA,NA
sfLKxjjG6efGYekzK,game41,386.96,387.96,Let me see.,apple333,16,S,NA,NA
sfLKxjjG6efGYekzK,game41,387.96,392.96,"Oh, that's okay.",R,16,NA,NA,NA
sfLKxjjG6efGYekzK,game41,392.96,395.96,"Okay, now you're the guesser, [apple333].",R,16,NA,NA,NA
sfLKxjjG6efGYekzK,game41,395.96,397.96,"You're the teller, [pear444].",R,16,NA,NA,NA
sfLKxjjG6efGYekzK,game41,397.96,401.96,Human with head up.,pear444,17,S,NA,human with head up with eyes
sfLKxjjG6efGYekzK,game41,401.96,404.96,With eyes.,pear444,17,S,NA,NA
sfLKxjjG6efGYekzK,game41,404.96,407.96,"with eyes, with eyes.",pear444,17,S,NA,NA
sfLKxjjG6efGYekzK,game41,407.96,410.96,Good job!,R,17,NA,NA,NA
sfLKxjjG6efGYekzK,game41,410.96,414.96,Now you're the guesser and you're the teller.,R,17,NA,NA,NA
sfLKxjjG6efGYekzK,game41,414.96,415.96,Jumper!,apple333,18,S,NA,jumper
sfLKxjjG6efGYekzK,game41,415.96,418.96,I can let Smurphy touch it.,pear444,18,L,NA,NA
sfLKxjjG6efGYekzK,game41,418.96,420.96,"Yeah, help Smurphy touch it.",R,18,NA,NA,NA
sfLKxjjG6efGYekzK,game41,420.96,423.96,"Oh, but then you have to touch it with your finger.",R,18,NA,NA,NA
sfLKxjjG6efGYekzK,game41,423.96,425.96,"He has a soft hand, huh?",R,18,NA,NA,NA
sfLKxjjG6efGYekzK,game41,425.96,431.96,"Yay, good job. Smurvy's so happy.",R,18,NA,NA,NA
sfLKxjjG6efGYekzK,game41,431.96,433.96,"Now you're going to guess, [apple333] and you're going to tell, [pear444].",R,18,NA,NA,NA
sfLKxjjG6efGYekzK,game41,431.96,433.96,Boat.,pear444,19,S,NA,boat
sfLKxjjG6efGYekzK,game41,433.96,442.96,You might have to touch a little yes oh you did good job,R,19,NA,NA,NA
sfLKxjjG6efGYekzK,game41,442.96,449.5,I want to show me a screw you both finished give me high-five you're done good job,R,19,NA,NA,NA
sfLKxjjG6efGYekzK,game41,449.5,454,you won yes you did good job I'm gonna just end the recording,R,19,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,0,1.18,Now you're on camera.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,2.24,5.72,"So we're going to play one second, [id87], one second.",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,6.12,8.24,We're going to play a fun matching game.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,8.52,13.62,"But before we do that, we're going to practice touching the iPads with a fun bubble popping game, okay?",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,14.4,16.04,"Oh, I know bubble pop.",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,16.14,16.44,Yeah.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,16.88,17.24,So you're going to press...,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,17.24,18.72,I like with my baby.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,18.92,19.24,Yeah.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,19.46,21.08,She does it really good.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,21.32,23.2,"Okay, so you're going to press the blue button.",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,24.56,25.94,What's the blue button?,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,25.94,29.94,There you go and then now you're going to touch the bubbles to pop them.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,29.94,33.94,"Touch them with one finger, one finger.",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,35.94,38.94,Here maybe we should let's hold this.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,38.94,40.94,I'll put this right here and then you can show me.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,40.94,42.94,So there you go.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,42.94,43.94,Just lightly touch it.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,43.94,44.94,"Wait, what?",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,44.94,45.94,Like this.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,45.94,46.94,Like that.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,46.94,47.94,So lightly touch.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,47.94,48.94,Light.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,48.94,53.94,"There you go, see.",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,53.94,54.94,Keep going with the smiley faces.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,54.94,62.48,with the smiley faces just like you were doing before just like,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,62.48,74.54,how do you just touch it there you go here don't don't pull it down anything,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,74.54,78.64,just touch just like you were doing before I just like you're doing before,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,78.64,84.92,touch see I did my dad good job good job touch touch touch touch,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,84.92,86.92,Touch with your fingers.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,86.92,88.92,Just touch.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,88.92,89.92,This.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,89.92,91.92,"Look, this.",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,91.92,92.92,See?,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,92.92,93.92,And touch.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,93.92,94.92,There you go.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,94.92,95.92,See?,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,95.92,96.92,Okay.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,96.92,98.92,"Now, do you see a picture of my friend Smurphy?",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,98.92,99.92,That's one hundred than chess.,id86,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,99.92,100.92,"Yeah, good job.",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,100.92,102.92,"Okay, you see my friend Smurphy?",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,102.92,107.92,"So, now I'm going to face these towards me so I can explain to you my game.",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,107.92,108.92,"So, this is my friend Smurphy.",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,108.92,115.22,Smurphy do you want to say hi hi hi [id86] hi [id87] so in my game you're gonna help my,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,115.22,120.2,friend Smurphy just take a seat [id87] so I can explain to you so in the game,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,120.2,124.64,on the screens you're gonna see two pictures just like this one of you guys will,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,124.64,128.9,have a black box around the picture do you see the black box if you have the,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,128.9,133.04,black box you're gonna be the teller and you're gonna help tell my friend Smurphy,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,133.04,137.84,what you see in the black box if you don't have the black box just like this,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,137.84,145.42,you're going to be the guesser and you're going to be holding Smurphy and you're going to help Smurphy guess what you think your friend has in the black box okay,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,146.42,151.54,Does that make sense? Let's recap. So wait just just one second,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,152.34,157.06,"If one second [id87] I'll I'll face the iPads to you. Okay, so",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,157.06,160,"Can you that make sense? Yeah, we could you want to play",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,160,166.74,You're excited. It's a really fun game. I will just remember if you have the black box. You're gonna be the,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,166.74,168.24,A teller.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,168.24,169.74,You will be the teller.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,169.74,171.74,I want to be the guesser.,id87,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,171.74,175.74,You guys will take turns switching being the teller and the guesser.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,175.74,178.74,"And if you get it right, you're going to see a smiley face.",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,178.74,180.74,"And if you don't, you'll see a frowny face.",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,180.74,183.74,"But that's okay, because you're going to have many chances to help my friend Smurphy, okay?",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,183.74,184.74,Okay.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,184.74,187.74,Now I can't have it now?,id87,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,187.74,188.74,Yes.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,188.74,190.5,"You're going to press, you guys ready to play?",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,190.5,192.24,You're going to press the blue button.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,193.08,193.64,There you go.,R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,193.94,195.68,"Okay, who has the black box?",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,196.36,196.74,Here.,id87,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,197.1,200.82,"Okay, so now, [id86] is going to be the guesser for the first round.",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,201,203.28,"And [id87], you're going to tell us what you see in the black box.",R,NA,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,201,203.28,A apple.,id87,0,S,NA,a apple
Qx7HLhhMwYRCosRyX,game42,204.08,208.14,"And, [id86], you're going to touch the one that you think is in the black box.",R,0,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,204.08,208.14,A apple.,id87,0,S,NA,a apple
Qx7HLhhMwYRCosRyX,game42,209.4,213.58,Touch which picture you think is in the black box based on what [id87] is saying.,R,0,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,209.4,213.58,A a a a apple.,id87,0,S,NA,a apple
Qx7HLhhMwYRCosRyX,game42,213.58,228.92,"Good job, see? And now you're going to switch. Now [id86] has a black box. So [id86] is going to, don't tap yet. Don't tap yet. You're going to, [id86] is going to tell you what he thinks is in the black box and you're going to tap it. Okay, [id87]. Okay, [id86], tell us what's in the black box on your screen.",R,0,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,230.02,234.02,A dog.,id86,1,S,NA,a dog
Qx7HLhhMwYRCosRyX,game42,230.02,234.02,"But the smiling face said, yay!",id87,1,L,NA,NA
Qx7HLhhMwYRCosRyX,game42,234.26,239.34,"Yay, it did. Now [id87], tap what you think is in the black box. [id86], tell us.",R,1,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,239.34,246.22,drag you just touch just touch like that good job yes so now [id86] you can,R,1,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,239.34,246.22,A dog.,id87,1,L,NA,a dog
Qx7HLhhMwYRCosRyX,game42,246.22,250.78,hold Smurphy and [id87] you're gonna tell us what's in the black box,R,1,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,246.22,250.78,a house.,id87,2,S,NA,a house
Qx7HLhhMwYRCosRyX,game42,250.78,257.46,now you're gonna touch the one,R,2,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,250.78,257.46,A house. A house.,id87,2,S,NA,a house
Qx7HLhhMwYRCosRyX,game42,250.78,257.46,there you go now you're gonna switch,R,2,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,257.46,264.78,now you're gonna switch now you're gonna guess [id86] tell us,R,2,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,257.46,264.78,umm a duck,id86,3,S,NA,a duck
Qx7HLhhMwYRCosRyX,game42,264.78,269.32,oh listen to what [id86] is saying I can don't touch don't don't,R,3,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,269.32,270.66,tap until you listen first.,R,3,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,271.16,272.8,duck,id86,3,S,NA,duck
Qx7HLhhMwYRCosRyX,game42,271.16,272.8,Do you hear him?,R,3,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,273.64,275.16,"Okay, tap what you think it is.",R,3,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,278.52,280.4,"Just tap, like that.",R,3,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,281.6,283.04,That's okay.,R,3,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,283.34,284.34,We'll do another round.,R,3,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,284.9,285.1,Ready?,R,3,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,286.36,288.6,"Now, [id86], you're going to guess.",R,3,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,288.84,290.84,"And [id87], tell us what's in the black box.",R,3,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,291.6,294.22,I don't know.,id87,4,S,NA,NA
Qx7HLhhMwYRCosRyX,game42,294.68,295.64,Use your best words.,R,4,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,296.48,297.48,Maybe a human.,id87,4,S,NA,a human
Qx7HLhhMwYRCosRyX,game42,297.48,298.48,A human.,id87,4,S,NA,a human
Qx7HLhhMwYRCosRyX,game42,298.48,302.48,But what is the arms?,id87,4,S,NA,NA
Qx7HLhhMwYRCosRyX,game42,302.48,303.48,Yeah.,R,4,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,303.48,306.48,"Make your best guess, [id86].",R,4,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,306.48,307.48,I want...,id87,4,S,NA,NA
Qx7HLhhMwYRCosRyX,game42,307.48,308.48,Good job!,R,4,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,308.48,309.48,Yay!,R,4,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,309.48,311.48,"Okay, now [id87]'s going to guess.",R,4,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,311.48,313.48,"Don't tap anything just yet, [id87].",R,4,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,313.48,314.48,Wait until [id86] tells you...,R,4,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,314.48,315.48,What does?,id86,5,S,NA,NA
Qx7HLhhMwYRCosRyX,game42,315.48,316.48,Tap his nose.,id87,5,L,NA,NA
Qx7HLhhMwYRCosRyX,game42,316.48,317.48,Tell us what you think it is.,R,5,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,317.48,320.48,"Um, a kite.",id86,5,S,NA,a kite
Qx7HLhhMwYRCosRyX,game42,320.48,323.48,"Okay, tap the one you think looks like it.",R,5,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,323.48,324.48,This one.,id87,5,L,NA,NA
Qx7HLhhMwYRCosRyX,game42,324.48,326.48,Good job!,R,5,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,326.48,328.48,Now you get to switch.,R,5,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,330.48,333.48,"Well tell us, tell us what's in the black box, [id87].",R,5,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,333.48,338.48,A snow skater.,id87,6,S,NA,a snow skater
Qx7HLhhMwYRCosRyX,game42,338.48,339.48,Ooh.,R,6,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,339.48,341.48,This is one.,id86,6,L,NA,NA
Qx7HLhhMwYRCosRyX,game42,341.48,344.48,Which one do you think it is?,R,6,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,344.48,347.48,A snow staker.,id87,6,S,NA,a snow skater
Qx7HLhhMwYRCosRyX,game42,347.48,349.48,Guess the one that you think it is?,R,6,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,349.48,350.48,This one?,id86,6,L,NA,NA
Qx7HLhhMwYRCosRyX,game42,350.48,351.48,Guess it.,R,6,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,351.48,353.48,Whichever one.,R,6,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,353.48,354.48,"So, [id87],",R,6,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,354.48,358.08,"[id87], can you tell [id86] what you see in the black box?",R,6,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,360.08,360.72,I know.,id87,6,S,NA,NA
Qx7HLhhMwYRCosRyX,game42,361.8,365.16,A snow skater.,id87,6,S,NA,a snow skater
Qx7HLhhMwYRCosRyX,game42,365.48,365.76,Okay.,R,6,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,366.42,367.66,Touch the one that you think it is.,R,6,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,368.24,369.08,"Yeah, touch it.",R,6,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,369.08,370.28,A snow skater!,id87,6,S,NA,a snow skater
Qx7HLhhMwYRCosRyX,game42,371.48,372.68,There you go!,R,6,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,373,374.16,"Okay, now you're going to switch.",R,6,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,374.56,378.44,"Now [id87]'s going to hold Smurphy and Guess, and [id86], you're going to tell us what's in the black box.",R,6,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,378.44,380.16,I got to a diamond.,id86,7,S,NA,a diamond
Qx7HLhhMwYRCosRyX,game42,381.08,383.4,A human carrying a diamond.,id86,7,S,NA,a human carrying a diamond
Qx7HLhhMwYRCosRyX,game42,383.4,384.4,Ooh.,R,7,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,384.4,386.4,A human,id87,7,L,NA,a human
Qx7HLhhMwYRCosRyX,game42,386.4,389.4,"No, this will be the body.",id87,7,L,NA,NA
Qx7HLhhMwYRCosRyX,game42,389.4,394.4,"Well, you're, [id86] is telling you what he sees in the black box and you're going to guess which one you think it is.",R,7,NA,NA,NA
Qx7HLhhMwYRCosRyX,game42,394.4,395.4,This one.,id87,7,NA,NA,NA
